image_id,image_no,image_name,image_path,longitude,latitude,width,height,format,file_size_bytes
S2_000642,642,"-113.955124,51.154212.jpg",data\processed\images\S2_000642.jpg,-113.955124,51.154212,350,350,JPEG,33503
S2_000643,643,"-113.955194,51.034329.jpg",data\processed\images\S2_000643.jpg,-113.955194,51.034329,350,350,JPEG,34108
S2_000644,644,"-113.955439,51.128737.jpg",data\processed\images\S2_000644.jpg,-113.955439,51.128737,350,350,JPEG,39533
S2_000645,645,"-113.955481,50.937987.jpg",data\processed\images\S2_000645.jpg,-113.955481,50.937987,350,350,JPEG,24518
S2_000646,646,"-113.955592,51.066271.jpg",data\processed\images\S2_000646.jpg,-113.955592,51.066271,350,350,JPEG,38970
S2_000647,647,"-113.95563,51.033504.jpg",data\processed\images\S2_000647.jpg,-113.95563,51.033504,350,350,JPEG,34830
S2_000648,648,"-113.955666,50.966909.jpg",data\processed\images\S2_000648.jpg,-113.955666,50.966909,350,350,JPEG,32677
S2_000649,649,"-113.95569,50.940638.jpg",data\processed\images\S2_000649.jpg,-113.95569,50.940638,350,350,JPEG,25393
S2_000650,650,"-113.955769,50.958892.jpg",data\processed\images\S2_000650.jpg,-113.955769,50.958892,350,350,JPEG,31287
S2_000651,651,"-113.955805,51.040682.jpg",data\processed\images\S2_000651.jpg,-113.955805,51.040682,350,350,JPEG,45895
S2_000652,652,"-113.955877,50.973392.jpg",data\processed\images\S2_000652.jpg,-113.955877,50.973392,350,350,JPEG,35156
S2_000653,653,"-113.955879,51.052844.jpg",data\processed\images\S2_000653.jpg,-113.955879,51.052844,350,350,JPEG,47826
S2_000654,654,"-113.955891,50.99508.jpg",data\processed\images\S2_000654.jpg,-113.955891,50.99508,350,350,JPEG,33428
S2_000655,655,"-113.955906,51.171865.jpg",data\processed\images\S2_000655.jpg,-113.955906,51.171865,350,350,JPEG,40115
S2_000656,656,"-113.955947,50.992675.jpg",data\processed\images\S2_000656.jpg,-113.955947,50.992675,350,350,JPEG,35162
S2_000657,657,"-113.956187,50.923027.jpg",data\processed\images\S2_000657.jpg,-113.956187,50.923027,350,350,JPEG,46100
S2_000658,658,"-113.956268,51.117571.jpg",data\processed\images\S2_000658.jpg,-113.956268,51.117571,350,350,JPEG,52991
S2_000659,659,"-113.956278,51.155109.jpg",data\processed\images\S2_000659.jpg,-113.956278,51.155109,350,350,JPEG,33952
S2_000660,660,"-113.956334,50.935892.jpg",data\processed\images\S2_000660.jpg,-113.956334,50.935892,350,350,JPEG,23757
S2_000661,661,"-113.956345,50.95355.jpg",data\processed\images\S2_000661.jpg,-113.956345,50.95355,350,350,JPEG,30304
S2_000662,662,"-113.956412,51.112069.jpg",data\processed\images\S2_000662.jpg,-113.956412,51.112069,350,350,JPEG,45148
S2_000663,663,"-113.956422,51.030707.jpg",data\processed\images\S2_000663.jpg,-113.956422,51.030707,350,350,JPEG,34229
S2_000664,664,"-113.95645,51.05088.jpg",data\processed\images\S2_000664.jpg,-113.95645,51.05088,350,350,JPEG,49084
S2_000665,665,"-113.956475,50.931412.jpg",data\processed\images\S2_000665.jpg,-113.956475,50.931412,350,350,JPEG,27115
S2_000666,666,"-113.956504,51.121158.jpg",data\processed\images\S2_000666.jpg,-113.956504,51.121158,350,350,JPEG,51427
S2_000667,667,"-113.956554,50.921033.jpg",data\processed\images\S2_000667.jpg,-113.956554,50.921033,350,350,JPEG,42458
S2_000668,668,"-113.956597,51.104118.jpg",data\processed\images\S2_000668.jpg,-113.956597,51.104118,350,350,JPEG,46072
S2_000669,669,"-113.956623,50.939871.jpg",data\processed\images\S2_000669.jpg,-113.956623,50.939871,350,350,JPEG,24265
S2_000670,670,"-113.956727,50.966866.jpg",data\processed\images\S2_000670.jpg,-113.956727,50.966866,350,350,JPEG,34949
S2_000671,671,"-113.956727,51.15492.jpg",data\processed\images\S2_000671.jpg,-113.956727,51.15492,350,350,JPEG,34313
S2_000672,672,"-113.956761,51.072339.jpg",data\processed\images\S2_000672.jpg,-113.956761,51.072339,350,350,JPEG,47605
S2_000673,673,"-113.956767,50.994956.jpg",data\processed\images\S2_000673.jpg,-113.956767,50.994956,350,350,JPEG,34015
S2_000674,674,"-113.956926,50.934063.jpg",data\processed\images\S2_000674.jpg,-113.956926,50.934063,350,350,JPEG,26319
S2_000675,675,"-113.957227,51.034789.jpg",data\processed\images\S2_000675.jpg,-113.957227,51.034789,350,350,JPEG,36280
S2_000676,676,"-113.957298,51.100816.jpg",data\processed\images\S2_000676.jpg,-113.957298,51.100816,350,350,JPEG,48333
S2_000677,677,"-113.957515,51.038728.jpg",data\processed\images\S2_000677.jpg,-113.957515,51.038728,350,350,JPEG,43889
S2_000678,678,"-113.957564,50.959584.jpg",data\processed\images\S2_000678.jpg,-113.957564,50.959584,350,350,JPEG,31926
S2_000679,679,"-113.957602,50.935677.jpg",data\processed\images\S2_000679.jpg,-113.957602,50.935677,350,350,JPEG,23968
S2_000680,680,"-113.957621,50.962945.jpg",data\processed\images\S2_000680.jpg,-113.957621,50.962945,350,350,JPEG,36121
S2_000681,681,"-113.957666,50.92961.jpg",data\processed\images\S2_000681.jpg,-113.957666,50.92961,350,350,JPEG,31687
S2_000682,682,"-113.957733,50.92315.jpg",data\processed\images\S2_000682.jpg,-113.957733,50.92315,350,350,JPEG,46200
S2_000683,683,"-113.957782,51.137992.jpg",data\processed\images\S2_000683.jpg,-113.957782,51.137992,350,350,JPEG,27542
S2_000684,684,"-113.957807,51.102204.jpg",data\processed\images\S2_000684.jpg,-113.957807,51.102204,350,350,JPEG,48789
S2_000685,685,"-113.957816,50.996242.jpg",data\processed\images\S2_000685.jpg,-113.957816,50.996242,350,350,JPEG,33945
S2_000686,686,"-113.957878,51.157799.jpg",data\processed\images\S2_000686.jpg,-113.957878,51.157799,350,350,JPEG,37540
S2_000687,687,"-113.958023,51.068082.jpg",data\processed\images\S2_000687.jpg,-113.958023,51.068082,350,350,JPEG,36856
S2_000688,688,"-113.958061,51.022021.jpg",data\processed\images\S2_000688.jpg,-113.958061,51.022021,350,350,JPEG,34863
S2_000689,689,"-113.958074,50.896458.jpg",data\processed\images\S2_000689.jpg,-113.958074,50.896458,350,350,JPEG,54318
S2_000690,690,"-113.958265,51.156681.jpg",data\processed\images\S2_000690.jpg,-113.958265,51.156681,350,350,JPEG,36512
S2_000691,691,"-113.95834,51.019266.jpg",data\processed\images\S2_000691.jpg,-113.95834,51.019266,350,350,JPEG,35999
S2_000692,692,"-113.958465,51.130636.jpg",data\processed\images\S2_000692.jpg,-113.958465,51.130636,350,350,JPEG,34663
S2_000693,693,"-113.958544,51.099957.jpg",data\processed\images\S2_000693.jpg,-113.958544,51.099957,350,350,JPEG,46661
S2_000694,694,"-113.958599,51.080056.jpg",data\processed\images\S2_000694.jpg,-113.958599,51.080056,350,350,JPEG,40723
S2_000695,695,"-113.958632,51.05183.jpg",data\processed\images\S2_000695.jpg,-113.958632,51.05183,350,350,JPEG,48838
S2_000696,696,"-113.958744,51.152542.jpg",data\processed\images\S2_000696.jpg,-113.958744,51.152542,350,350,JPEG,33091
S2_000697,697,"-113.958789,51.173184.jpg",data\processed\images\S2_000697.jpg,-113.958789,51.173184,350,350,JPEG,39468
S2_000698,698,"-113.958809,51.060861.jpg",data\processed\images\S2_000698.jpg,-113.958809,51.060861,350,350,JPEG,48022
S2_000699,699,"-113.958839,50.990877.jpg",data\processed\images\S2_000699.jpg,-113.958839,50.990877,350,350,JPEG,34444
S2_000700,700,"-113.958851,51.035297.jpg",data\processed\images\S2_000700.jpg,-113.958851,51.035297,350,350,JPEG,37725
S2_000701,701,"-113.958861,51.095419.jpg",data\processed\images\S2_000701.jpg,-113.958861,51.095419,350,350,JPEG,41218
S2_000702,702,"-113.958953,51.03146.jpg",data\processed\images\S2_000702.jpg,-113.958953,51.03146,350,350,JPEG,37620
S2_000703,703,"-113.95899,50.957823.jpg",data\processed\images\S2_000703.jpg,-113.95899,50.957823,350,350,JPEG,30466
S2_000704,704,"-113.959094,50.894889.jpg",data\processed\images\S2_000704.jpg,-113.959094,50.894889,350,350,JPEG,53296
S2_000705,705,"-113.959164,50.918363.jpg",data\processed\images\S2_000705.jpg,-113.959164,50.918363,350,350,JPEG,43588
S2_000706,706,"-113.959289,51.026756.jpg",data\processed\images\S2_000706.jpg,-113.959289,51.026756,350,350,JPEG,33295
S2_000707,707,"-113.959304,50.931602.jpg",data\processed\images\S2_000707.jpg,-113.959304,50.931602,350,350,JPEG,31305
S2_000708,708,"-113.959379,50.925061.jpg",data\processed\images\S2_000708.jpg,-113.959379,50.925061,350,350,JPEG,46628
S2_000709,709,"-113.959552,50.959935.jpg",data\processed\images\S2_000709.jpg,-113.959552,50.959935,350,350,JPEG,32580
S2_000710,710,"-113.959553,51.009322.jpg",data\processed\images\S2_000710.jpg,-113.959553,51.009322,350,350,JPEG,30895
S2_000711,711,"-113.959614,50.958894.jpg",data\processed\images\S2_000711.jpg,-113.959614,50.958894,350,350,JPEG,31704
S2_000712,712,"-113.959663,51.048231.jpg",data\processed\images\S2_000712.jpg,-113.959663,51.048231,350,350,JPEG,48099
S2_000713,713,"-113.959705,50.978542.jpg",data\processed\images\S2_000713.jpg,-113.959705,50.978542,350,350,JPEG,33394
S2_000714,714,"-113.959818,51.078172.jpg",data\processed\images\S2_000714.jpg,-113.959818,51.078172,350,350,JPEG,43129
S2_000715,715,"-113.9599,51.136839.jpg",data\processed\images\S2_000715.jpg,-113.9599,51.136839,350,350,JPEG,30017
S2_000716,716,"-113.959959,51.132874.jpg",data\processed\images\S2_000716.jpg,-113.959959,51.132874,350,350,JPEG,36255
S2_000717,717,"-113.959983,50.903686.jpg",data\processed\images\S2_000717.jpg,-113.959983,50.903686,350,350,JPEG,37603
S2_000718,718,"-113.960033,51.057054.jpg",data\processed\images\S2_000718.jpg,-113.960033,51.057054,350,350,JPEG,50053
S2_000719,719,"-113.960099,51.00684.jpg",data\processed\images\S2_000719.jpg,-113.960099,51.00684,350,350,JPEG,30878
S2_000720,720,"-113.960144,51.034955.jpg",data\processed\images\S2_000720.jpg,-113.960144,51.034955,350,350,JPEG,37468
S2_000721,721,"-113.960191,50.969502.jpg",data\processed\images\S2_000721.jpg,-113.960191,50.969502,350,350,JPEG,37357
S2_000722,722,"-113.960253,50.914326.jpg",data\processed\images\S2_000722.jpg,-113.960253,50.914326,350,350,JPEG,42148
S2_000723,723,"-113.960266,51.0268.jpg",data\processed\images\S2_000723.jpg,-113.960266,51.0268,350,350,JPEG,33209
S2_000724,724,"-113.960314,50.93079.jpg",data\processed\images\S2_000724.jpg,-113.960314,50.93079,350,350,JPEG,34982
S2_000725,725,"-113.96042,51.079285.jpg",data\processed\images\S2_000725.jpg,-113.96042,51.079285,350,350,JPEG,43950
S2_000726,726,"-113.960436,50.906827.jpg",data\processed\images\S2_000726.jpg,-113.960436,50.906827,350,350,JPEG,47832
S2_000727,727,"-113.960614,51.035684.jpg",data\processed\images\S2_000727.jpg,-113.960614,51.035684,350,350,JPEG,37957
S2_000728,728,"-113.96063,51.086668.jpg",data\processed\images\S2_000728.jpg,-113.96063,51.086668,350,350,JPEG,48408
S2_000729,729,"-113.96064,50.991405.jpg",data\processed\images\S2_000729.jpg,-113.96064,50.991405,350,350,JPEG,31707
S2_000730,730,"-113.960642,51.061105.jpg",data\processed\images\S2_000730.jpg,-113.960642,51.061105,350,350,JPEG,48540
S2_000731,731,"-113.960648,51.155672.jpg",data\processed\images\S2_000731.jpg,-113.960648,51.155672,350,350,JPEG,38966
S2_000732,732,"-113.960754,51.154486.jpg",data\processed\images\S2_000732.jpg,-113.960754,51.154486,350,350,JPEG,38092
S2_000733,733,"-113.96081,50.939041.jpg",data\processed\images\S2_000733.jpg,-113.96081,50.939041,350,350,JPEG,20578
S2_000734,734,"-113.960813,51.078495.jpg",data\processed\images\S2_000734.jpg,-113.960813,51.078495,350,350,JPEG,45576
S2_000735,735,"-113.960837,51.00149.jpg",data\processed\images\S2_000735.jpg,-113.960837,51.00149,350,350,JPEG,34850
S2_000736,736,"-113.96091,50.993582.jpg",data\processed\images\S2_000736.jpg,-113.96091,50.993582,350,350,JPEG,31095
S2_000737,737,"-113.96098,51.056527.jpg",data\processed\images\S2_000737.jpg,-113.96098,51.056527,350,350,JPEG,50195
S2_000738,738,"-113.960995,51.113784.jpg",data\processed\images\S2_000738.jpg,-113.960995,51.113784,350,350,JPEG,49717
S2_000739,739,"-113.961014,51.115592.jpg",data\processed\images\S2_000739.jpg,-113.961014,51.115592,350,350,JPEG,48299
S2_000740,740,"-113.961107,51.084587.jpg",data\processed\images\S2_000740.jpg,-113.961107,51.084587,350,350,JPEG,49320
S2_000741,741,"-113.961148,51.152218.jpg",data\processed\images\S2_000741.jpg,-113.961148,51.152218,350,350,JPEG,37811
S2_000742,742,"-113.961242,51.059939.jpg",data\processed\images\S2_000742.jpg,-113.961242,51.059939,350,350,JPEG,49171
S2_000743,743,"-113.961285,51.133971.jpg",data\processed\images\S2_000743.jpg,-113.961285,51.133971,350,350,JPEG,37875
S2_000744,744,"-113.961294,50.912856.jpg",data\processed\images\S2_000744.jpg,-113.961294,50.912856,350,350,JPEG,39301
S2_000745,745,"-113.961376,51.029505.jpg",data\processed\images\S2_000745.jpg,-113.961376,51.029505,350,350,JPEG,34798
S2_000746,746,"-113.961476,51.120086.jpg",data\processed\images\S2_000746.jpg,-113.961476,51.120086,350,350,JPEG,50012
S2_000747,747,"-113.96157,50.959496.jpg",data\processed\images\S2_000747.jpg,-113.96157,50.959496,350,350,JPEG,31995
S2_000748,748,"-113.961641,50.983266.jpg",data\processed\images\S2_000748.jpg,-113.961641,50.983266,350,350,JPEG,38605
S2_000749,749,"-113.961672,51.00252.jpg",data\processed\images\S2_000749.jpg,-113.961672,51.00252,350,350,JPEG,34409
S2_000750,750,"-113.96168,50.923657.jpg",data\processed\images\S2_000750.jpg,-113.96168,50.923657,350,350,JPEG,46892
S2_000751,751,"-113.961713,51.030028.jpg",data\processed\images\S2_000751.jpg,-113.961713,51.030028,350,350,JPEG,35388
S2_000752,752,"-113.961795,50.902895.jpg",data\processed\images\S2_000752.jpg,-113.961795,50.902895,350,350,JPEG,36577
S2_000753,753,"-113.961823,50.950914.jpg",data\processed\images\S2_000753.jpg,-113.961823,50.950914,350,350,JPEG,24656
S2_000754,754,"-113.961905,51.142112.jpg",data\processed\images\S2_000754.jpg,-113.961905,51.142112,350,350,JPEG,28154
S2_000755,755,"-113.962018,51.038165.jpg",data\processed\images\S2_000755.jpg,-113.962018,51.038165,350,350,JPEG,43177
S2_000756,756,"-113.962318,51.100896.jpg",data\processed\images\S2_000756.jpg,-113.962318,51.100896,350,350,JPEG,46013
S2_000757,757,"-113.962353,50.907268.jpg",data\processed\images\S2_000757.jpg,-113.962353,50.907268,350,350,JPEG,47245
S2_000758,758,"-113.962392,51.020396.jpg",data\processed\images\S2_000758.jpg,-113.962392,51.020396,350,350,JPEG,43591
S2_000759,759,"-113.96261,51.142971.jpg",data\processed\images\S2_000759.jpg,-113.96261,51.142971,350,350,JPEG,31892
S2_000760,760,"-113.962613,51.123487.jpg",data\processed\images\S2_000760.jpg,-113.962613,51.123487,350,350,JPEG,44346
S2_000761,761,"-113.962702,51.103285.jpg",data\processed\images\S2_000761.jpg,-113.962702,51.103285,350,350,JPEG,47163
S2_000762,762,"-113.962707,50.933803.jpg",data\processed\images\S2_000762.jpg,-113.962707,50.933803,350,350,JPEG,33608
S2_000763,763,"-113.962777,50.957508.jpg",data\processed\images\S2_000763.jpg,-113.962777,50.957508,350,350,JPEG,33097
S2_000764,764,"-113.962784,51.104309.jpg",data\processed\images\S2_000764.jpg,-113.962784,51.104309,350,350,JPEG,47320
S2_000765,765,"-113.962788,50.896328.jpg",data\processed\images\S2_000765.jpg,-113.962788,50.896328,350,350,JPEG,52110
S2_000766,766,"-113.962792,51.10157.jpg",data\processed\images\S2_000766.jpg,-113.962792,51.10157,350,350,JPEG,46774
S2_000767,767,"-113.962796,50.963453.jpg",data\processed\images\S2_000767.jpg,-113.962796,50.963453,350,350,JPEG,35619
S2_000768,768,"-113.962803,51.010115.jpg",data\processed\images\S2_000768.jpg,-113.962803,51.010115,350,350,JPEG,31763
S2_000769,769,"-113.96297,51.125447.jpg",data\processed\images\S2_000769.jpg,-113.96297,51.125447,350,350,JPEG,34221
S2_000770,770,"-113.962987,51.12136.jpg",data\processed\images\S2_000770.jpg,-113.962987,51.12136,350,350,JPEG,48111
S2_000771,771,"-113.962998,51.033313.jpg",data\processed\images\S2_000771.jpg,-113.962998,51.033313,350,350,JPEG,42211
S2_000772,772,"-113.963043,50.915994.jpg",data\processed\images\S2_000772.jpg,-113.963043,50.915994,350,350,JPEG,44638
S2_000773,773,"-113.963132,51.064174.jpg",data\processed\images\S2_000773.jpg,-113.963132,51.064174,350,350,JPEG,46642
S2_000774,774,"-113.963158,50.987067.jpg",data\processed\images\S2_000774.jpg,-113.963158,50.987067,350,350,JPEG,37192
S2_000775,775,"-113.963165,50.925302.jpg",data\processed\images\S2_000775.jpg,-113.963165,50.925302,350,350,JPEG,47890
S2_000776,776,"-113.963187,51.152206.jpg",data\processed\images\S2_000776.jpg,-113.963187,51.152206,350,350,JPEG,39545
S2_000777,777,"-113.963215,50.977018.jpg",data\processed\images\S2_000777.jpg,-113.963215,50.977018,350,350,JPEG,39725
S2_000778,778,"-113.96332,50.982207.jpg",data\processed\images\S2_000778.jpg,-113.96332,50.982207,350,350,JPEG,39366
S2_000779,779,"-113.963371,51.063455.jpg",data\processed\images\S2_000779.jpg,-113.963371,51.063455,350,350,JPEG,48217
S2_000780,780,"-113.96347,51.14111.jpg",data\processed\images\S2_000780.jpg,-113.96347,51.14111,350,350,JPEG,27033
S2_000781,781,"-113.963483,50.927236.jpg",data\processed\images\S2_000781.jpg,-113.963483,50.927236,350,350,JPEG,44244
S2_000782,782,"-113.963565,50.908654.jpg",data\processed\images\S2_000782.jpg,-113.963565,50.908654,350,350,JPEG,44303
S2_000783,783,"-113.963641,50.981312.jpg",data\processed\images\S2_000783.jpg,-113.963641,50.981312,350,350,JPEG,37983
S2_000784,784,"-113.963749,50.926756.jpg",data\processed\images\S2_000784.jpg,-113.963749,50.926756,350,350,JPEG,45665
S2_000785,785,"-113.963758,51.012406.jpg",data\processed\images\S2_000785.jpg,-113.963758,51.012406,350,350,JPEG,30701
S2_000786,786,"-113.963841,51.024447.jpg",data\processed\images\S2_000786.jpg,-113.963841,51.024447,350,350,JPEG,41138
S2_000787,787,"-113.96401,51.079192.jpg",data\processed\images\S2_000787.jpg,-113.96401,51.079192,350,350,JPEG,49754
S2_000788,788,"-113.964018,51.131427.jpg",data\processed\images\S2_000788.jpg,-113.964018,51.131427,350,350,JPEG,32422
S2_000789,789,"-113.964158,50.979893.jpg",data\processed\images\S2_000789.jpg,-113.964158,50.979893,350,350,JPEG,38349
S2_000790,790,"-113.96437,51.144467.jpg",data\processed\images\S2_000790.jpg,-113.96437,51.144467,350,350,JPEG,38346
S2_000791,791,"-113.964495,50.894995.jpg",data\processed\images\S2_000791.jpg,-113.964495,50.894995,350,350,JPEG,50042
S2_000792,792,"-113.964701,51.152469.jpg",data\processed\images\S2_000792.jpg,-113.964701,51.152469,350,350,JPEG,41133
S2_000793,793,"-113.964726,51.046512.jpg",data\processed\images\S2_000793.jpg,-113.964726,51.046512,350,350,JPEG,42383
S2_000794,794,"-113.96485,51.001651.jpg",data\processed\images\S2_000794.jpg,-113.96485,51.001651,350,350,JPEG,34429
S2_000795,795,"-113.964853,51.13772.jpg",data\processed\images\S2_000795.jpg,-113.964853,51.13772,350,350,JPEG,35535
S2_000796,796,"-113.964888,51.034971.jpg",data\processed\images\S2_000796.jpg,-113.964888,51.034971,350,350,JPEG,42256
S2_000797,797,"-113.964897,51.052215.jpg",data\processed\images\S2_000797.jpg,-113.964897,51.052215,350,350,JPEG,50359
S2_000798,798,"-113.964955,50.91095.jpg",data\processed\images\S2_000798.jpg,-113.964955,50.91095,350,350,JPEG,39736
S2_000799,799,"-113.965009,51.04883.jpg",data\processed\images\S2_000799.jpg,-113.965009,51.04883,350,350,JPEG,45455
S2_000800,800,"-113.96507,50.896912.jpg",data\processed\images\S2_000800.jpg,-113.96507,50.896912,350,350,JPEG,49598
S2_000801,801,"-113.965169,50.898048.jpg",data\processed\images\S2_000801.jpg,-113.965169,50.898048,350,350,JPEG,46687
S2_000802,802,"-113.965199,51.053543.jpg",data\processed\images\S2_000802.jpg,-113.965199,51.053543,350,350,JPEG,47824
S2_000803,803,"-113.965389,51.092643.jpg",data\processed\images\S2_000803.jpg,-113.965389,51.092643,350,350,JPEG,49607
S2_000804,804,"-113.965433,50.989834.jpg",data\processed\images\S2_000804.jpg,-113.965433,50.989834,350,350,JPEG,33741
S2_000805,805,"-113.965492,50.922871.jpg",data\processed\images\S2_000805.jpg,-113.965492,50.922871,350,350,JPEG,49287
S2_000806,806,"-113.965572,50.982758.jpg",data\processed\images\S2_000806.jpg,-113.965572,50.982758,350,350,JPEG,40615
S2_000807,807,"-113.965694,51.162834.jpg",data\processed\images\S2_000807.jpg,-113.965694,51.162834,350,350,JPEG,45868
S2_000808,808,"-113.965847,51.056815.jpg",data\processed\images\S2_000808.jpg,-113.965847,51.056815,350,350,JPEG,47406
S2_000809,809,"-113.965894,51.029819.jpg",data\processed\images\S2_000809.jpg,-113.965894,51.029819,350,350,JPEG,43144
S2_000810,810,"-113.965927,50.91654.jpg",data\processed\images\S2_000810.jpg,-113.965927,50.91654,350,350,JPEG,44651
S2_000811,811,"-113.965955,50.901348.jpg",data\processed\images\S2_000811.jpg,-113.965955,50.901348,350,350,JPEG,35337
S2_000812,812,"-113.966007,50.954562.jpg",data\processed\images\S2_000812.jpg,-113.966007,50.954562,350,350,JPEG,32924
S2_000813,813,"-113.966012,51.167312.jpg",data\processed\images\S2_000813.jpg,-113.966012,51.167312,350,350,JPEG,36583
S2_000814,814,"-113.966018,51.16575.jpg",data\processed\images\S2_000814.jpg,-113.966018,51.16575,350,350,JPEG,38318
S2_000815,815,"-113.966025,50.931301.jpg",data\processed\images\S2_000815.jpg,-113.966025,50.931301,350,350,JPEG,38326
S2_000816,816,"-113.966148,50.997232.jpg",data\processed\images\S2_000816.jpg,-113.966148,50.997232,350,350,JPEG,30318
S2_000817,817,"-113.966224,51.030496.jpg",data\processed\images\S2_000817.jpg,-113.966224,51.030496,350,350,JPEG,44333
S2_000818,818,"-113.96674,51.042826.jpg",data\processed\images\S2_000818.jpg,-113.96674,51.042826,350,350,JPEG,33472
S2_000819,819,"-113.966803,50.967314.jpg",data\processed\images\S2_000819.jpg,-113.966803,50.967314,350,350,JPEG,41206
S2_000820,820,"-113.966919,50.953481.jpg",data\processed\images\S2_000820.jpg,-113.966919,50.953481,350,350,JPEG,31661
S2_000821,821,"-113.96701,51.139907.jpg",data\processed\images\S2_000821.jpg,-113.96701,51.139907,350,350,JPEG,31451
S2_000822,822,"-113.967043,51.140532.jpg",data\processed\images\S2_000822.jpg,-113.967043,51.140532,350,350,JPEG,29843
S2_000823,823,"-113.967051,50.921227.jpg",data\processed\images\S2_000823.jpg,-113.967051,50.921227,350,350,JPEG,49584
S2_000824,824,"-113.967129,50.954545.jpg",data\processed\images\S2_000824.jpg,-113.967129,50.954545,350,350,JPEG,32427
S2_000825,825,"-113.967225,50.923685.jpg",data\processed\images\S2_000825.jpg,-113.967225,50.923685,350,350,JPEG,48750
S2_000826,826,"-113.96733,51.04179.jpg",data\processed\images\S2_000826.jpg,-113.96733,51.04179,350,350,JPEG,37226
S2_000827,827,"-113.967394,51.137602.jpg",data\processed\images\S2_000827.jpg,-113.967394,51.137602,350,350,JPEG,36303
S2_000828,828,"-113.967453,51.044421.jpg",data\processed\images\S2_000828.jpg,-113.967453,51.044421,350,350,JPEG,38302
S2_000829,829,"-113.967502,51.031829.jpg",data\processed\images\S2_000829.jpg,-113.967502,51.031829,350,350,JPEG,46748
S2_000830,830,"-113.967509,51.091607.jpg",data\processed\images\S2_000830.jpg,-113.967509,51.091607,350,350,JPEG,44825
S2_000831,831,"-113.967514,51.126645.jpg",data\processed\images\S2_000831.jpg,-113.967514,51.126645,350,350,JPEG,33387
S2_000832,832,"-113.96754,51.115563.jpg",data\processed\images\S2_000832.jpg,-113.96754,51.115563,350,350,JPEG,42826
S2_000833,833,"-113.967617,50.943084.jpg",data\processed\images\S2_000833.jpg,-113.967617,50.943084,350,350,JPEG,19415
S2_000834,834,"-113.967801,51.067597.jpg",data\processed\images\S2_000834.jpg,-113.967801,51.067597,350,350,JPEG,43753
S2_000835,835,"-113.967834,51.164844.jpg",data\processed\images\S2_000835.jpg,-113.967834,51.164844,350,350,JPEG,34623
S2_000836,836,"-113.96792,51.083345.jpg",data\processed\images\S2_000836.jpg,-113.96792,51.083345,350,350,JPEG,47113
S2_000837,837,"-113.967924,51.159284.jpg",data\processed\images\S2_000837.jpg,-113.967924,51.159284,350,350,JPEG,40638
S2_000838,838,"-113.968013,51.005312.jpg",data\processed\images\S2_000838.jpg,-113.968013,51.005312,350,350,JPEG,30949
S2_000839,839,"-113.968026,51.144092.jpg",data\processed\images\S2_000839.jpg,-113.968026,51.144092,350,350,JPEG,29288
S2_000840,840,"-113.968118,51.170995.jpg",data\processed\images\S2_000840.jpg,-113.968118,51.170995,350,350,JPEG,35565
S2_000841,841,"-113.968143,50.94088.jpg",data\processed\images\S2_000841.jpg,-113.968143,50.94088,350,350,JPEG,22143
S2_000842,842,"-113.96833,51.103028.jpg",data\processed\images\S2_000842.jpg,-113.96833,51.103028,350,350,JPEG,43285
S2_000843,843,"-113.968393,51.039359.jpg",data\processed\images\S2_000843.jpg,-113.968393,51.039359,350,350,JPEG,43968
S2_000844,844,"-113.968416,50.974801.jpg",data\processed\images\S2_000844.jpg,-113.968416,50.974801,350,350,JPEG,40460
S2_000845,845,"-113.968478,51.139816.jpg",data\processed\images\S2_000845.jpg,-113.968478,51.139816,350,350,JPEG,31047
S2_000846,846,"-113.968532,50.973381.jpg",data\processed\images\S2_000846.jpg,-113.968532,50.973381,350,350,JPEG,39798
S2_000847,847,"-113.968565,50.997738.jpg",data\processed\images\S2_000847.jpg,-113.968565,50.997738,350,350,JPEG,32592
S2_000848,848,"-113.968638,50.92488.jpg",data\processed\images\S2_000848.jpg,-113.968638,50.92488,350,350,JPEG,47985
S2_000849,849,"-113.968645,50.973211.jpg",data\processed\images\S2_000849.jpg,-113.968645,50.973211,350,350,JPEG,39594
S2_000850,850,"-113.968697,50.922302.jpg",data\processed\images\S2_000850.jpg,-113.968697,50.922302,350,350,JPEG,48765
S2_000851,851,"-113.968799,51.118668.jpg",data\processed\images\S2_000851.jpg,-113.968799,51.118668,350,350,JPEG,38869
S2_000852,852,"-113.969106,51.073786.jpg",data\processed\images\S2_000852.jpg,-113.969106,51.073786,350,350,JPEG,46696
S2_000853,853,"-113.969213,51.061553.jpg",data\processed\images\S2_000853.jpg,-113.969213,51.061553,350,350,JPEG,44869
S2_000854,854,"-113.969223,51.116123.jpg",data\processed\images\S2_000854.jpg,-113.969223,51.116123,350,350,JPEG,41135
S2_000855,855,"-113.969344,51.066405.jpg",data\processed\images\S2_000855.jpg,-113.969344,51.066405,350,350,JPEG,44363
S2_000856,856,"-113.969376,51.112734.jpg",data\processed\images\S2_000856.jpg,-113.969376,51.112734,350,350,JPEG,45255
S2_000857,857,"-113.969393,51.172392.jpg",data\processed\images\S2_000857.jpg,-113.969393,51.172392,350,350,JPEG,31240
S2_000858,858,"-113.969436,50.899592.jpg",data\processed\images\S2_000858.jpg,-113.969436,50.899592,350,350,JPEG,33506
S2_000859,859,"-113.969443,50.902705.jpg",data\processed\images\S2_000859.jpg,-113.969443,50.902705,350,350,JPEG,38094
